custid,dropperc,mins,consecmonths,income,churn_Y,prob
980927,0.0148883374689826,403,20,110.1,0,7.306249442571768e-05
236197,0.0275,400,28,104.4,0,0.22415550473160417
19506,0.0391459074733096,281,22,59.7,0,4.273995370413639e-05
404525,0.0174418604651163,516,19,104.1,0,0.00012861596355896499
717874,0.0223463687150838,537,24,70.8,1,0.026141206466686315
988760,0.0241935483870968,372,29,69.9,0,0.015453254757217708
143008,0.0189075630252101,476,37,104.5,0,0.0032965048249099845
208441,0.0194029850746269,670,22,69.0,0,0.00021173867049086348
108992,0.0155555555555556,450,35,88.5,0,0.006315106509843162
285912,0.0180360721442886,499,35,79.8,0,0.004632639902143326
918686,0.0153374233128834,652,28,72.8,0,0.0034632964685557773
553580,0.0261437908496732,306,22,66.8,0,7.737453613956758e-05
690323,0.0163934426229508,671,36,53.4,0,0.003712873586249406
613367,0.0177619893428064,563,12,94.8,0,0.00022650446483427623
134357,0.018450184501845,542,33,50.4,0,0.0009275065998844638
909230,0.0226700251889169,397,5,88.2,0,0.00025351912351719675
494952,0.00459418070444104,653,13,29.7,0,4.4316759017064865e-05
117431,0.0473372781065089,338,31,44.1,1,0.9867419601643322
393581,0.0217391304347826,552,26,92.4,0,0.0635171381116447
177386,0.0203735144312394,589,30,94.8,0,0.05625697241881021
554091,0.0326086956521739,368,23,60.2,0,3.653324623489329e-05
543480,0.021551724137931,464,13,73.9,0,0.00021572996291947978
177900,0.0160965794768612,497,30,45.6,0,0.0007122905869578856
881483,0.0205479452054795,584,28,74.6,0,0.042560052000815245
504734,0.015180265654648997,527,24,68.4,0,0.003714357521347276
331307,0.0183823529411765,544,28,61.9,0,0.002548443069872552
630808,0.0272536687631027,477,24,52.7,0,0.11503218512383742
541237,0.0168970814132104,651,30,53.7,0,0.0018568983243085321
133681,0.0206185567010309,582,31,93.8,0,0.08272233676724425
716123,0.013953488372093002,430,19,71.2,1,0.017986558185423558
202131,0.0134228187919463,596,38,40.3,0,0.0008339912966995168
143308,0.011472275334608002,523,31,92.2,0,0.0008926409042067068
904988,0.021505376344086002,558,25,77.5,0,0.0309056616579724
361471,0.0240137221269297,583,17,102.3,0,0.002543702434667203
764341,0.0241758241758242,455,19,57.5,0,0.00016270295558191357
187076,0.0128571428571429,700,35,73.3,0,0.0008612035591442063
78977,0.018450184501845,542,36,119.8,0,0.0064239837839236945
798274,0.0232018561484919,431,27,88.5,0,0.050098289105020975
199885,0.0151228733459357,529,39,61.1,0,0.0028921870039653047
131671,0.0264705882352941,340,26,37.5,0,0.0019400775821896432
536637,0.0117820324005891,679,23,84.8,0,0.00010566561245028715
964464,0.0152380952380952,525,15,86.9,0,0.0001658846710771652
666728,0.0114942528735632,522,15,10.0,0,1.988667464095983e-05
461248,0.0149253731343284,469,22,38.4,0,6.858431296097943e-05
923452,0.0206611570247934,484,10,72.4,0,0.00022857825910861846
975539,0.0195439739413681,614,19,41.2,0,0.00032025816208919924
135845,0.0148619957537155,471,23,47.2,0,6.858431296097943e-05
302298,0.0125,560,24,83.5,0,0.0008975160832585029
862265,0.0319767441860465,344,17,16.9,0,2.315824952470035e-05
788155,0.0142348754448399,562,19,64.5,0,0.00020726228689618785
570874,0.00756143667296786,529,26,52.4,0,0.0001946633264309995
80024,0.0199556541019956,451,21,55.7,0,0.0001145465036145616
80137,0.0183823529411765,272,41,78.2,0,0.0014653148319408273
699673,0.0182815356489945,547,40,76.5,0,0.0029532885083386026
614961,0.0252525252525253,396,30,46.7,0,0.014984109057138076
603092,0.0186915887850467,535,33,95.0,0,0.006375467866473975
364864,0.0141093474426808,567,24,70.5,0,0.006463002051025275
716357,0.01985559566787,554,34,82.9,0,0.020576487550621837
982728,0.0172413793103448,406,27,103.2,0,0.0020999300639170304
470051,0.0342298288508557,409,12,79.5,0,2.57278397946736e-05
228403,0.0297297297297297,370,31,84.1,0,0.17871405675816868
516344,0.0134874759152216,519,37,67.6,0,0.00048459072805724597
802922,0.0260303687635575,461,24,93.2,0,0.12118023047733849
722944,0.0183908045977011,435,17,67.3,0,9.673460267413804e-05
58161,0.0126582278481013,474,27,52.2,0,0.00028144726987588227
565366,0.0179533213644524,557,24,61.1,0,0.003792762460828167
171402,0.0191972076788831,573,9,67.8,0,0.00017018431842736104
717764,0.0301624129930394,431,24,63.9,1,0.5005304966029629
681467,0.0207373271889401,434,23,69.0,0,0.00021671585717543984
354145,0.0169779286926995,589,21,88.5,0,0.00018799294883478084
479772,0.0179856115107914,556,13,57.3,0,7.480891599960395e-05
528867,0.0208333333333333,624,24,111.9,0,0.12292763909186699
960942,0.0167714884696017,477,14,48.5,0,6.858431296097943e-05
976475,0.0390070921985816,282,32,115.6,0,0.6687207193463504
764204,0.0357142857142857,336,38,51.9,1,0.33472444572668264
626449,0.0285714285714286,280,25,16.2,0,0.008537393408848747
228589,0.0168421052631579,475,31,67.4,0,0.002076082129994553
308875,0.0233393177737881,557,35,102.5,0,0.20609405066344713
537371,0.0198675496688742,604,17,95.9,0,0.0005154149351575979
335208,0.0152777777777778,720,30,64.2,0,0.0034632964685557773
76110,0.017208413001911997,523,25,73.7,0,0.002548443069872552
423010,0.0143769968051118,626,34,43.8,0,0.0018939448794063906
119357,0.0103734439834025,482,42,32.2,0,7.627509794201605e-05
813660,0.0190174326465927,631,30,76.2,0,0.0031933332583689413
304554,0.0167224080267559,598,40,62.2,0,0.010182151652339811
259196,0.0183639398998331,599,37,61.6,0,0.008801010320587613
362950,0.0251716247139588,437,27,68.7,0,0.10075416020782842
974636,0.0315789473684211,475,33,80.0,0,0.5610160625972939
417461,0.0171102661596958,526,22,66.4,0,0.00011879777165098521
724116,0.0113452188006483,617,12,59.3,0,9.13881178355562e-05
792089,0.0295566502463054,406,20,94.7,0,9.52498978567379e-05
659965,0.0141065830721003,638,30,78.6,0,0.006191334173739818
489441,0.0141414141414141,495,22,92.6,0,0.0003882195419682475
918854,0.0275526742301459,617,21,83.8,0,0.0015357469684006348
682018,0.0190311418685121,578,28,49.5,0,0.0037374430062563787
342277,0.0371517027863777,323,39,73.7,1,0.7437871137250767
462869,0.0149253731343284,804,21,78.3,0,0.00013970210593514828
20542,0.0170575692963753,469,23,83.6,0,0.00011691681019691942
844481,0.0161290322580645,558,21,73.9,0,0.00012131466974769487
356775,0.0236220472440945,508,13,41.0,0,0.00044536463685281935
61809,0.0150659133709981,531,30,52.5,0,0.0009275065998844638
413982,0.0226415094339623,530,31,76.2,0,0.06322440573198088
711933,0.0141592920353982,565,15,76.4,0,0.00020726228689618785
364626,0.0182149362477231,549,31,83.2,0,0.004043206154818164
913539,0.0116959064327485,513,46,66.9,0,0.0005613766388714975
362199,0.0138648180242634,577,36,117.0,0,0.008756893799226107
739222,0.0218687872763419,503,14,77.6,0,0.0005308415643954679
494195,0.0116279069767442,602,36,75.5,0,0.0017164831166612664
142524,0.0170777988614801,527,16,76.2,0,0.00011879777165098521
250855,0.0132075471698113,530,24,80.1,0,0.0008789096009358531
296566,0.0141342756183746,566,21,72.6,0,0.00020726228689618785
374308,0.0369127516778524,298,31,87.1,0,0.34320468916389923
197824,0.0197530864197531,405,23,78.1,0,0.0002285761288462036
641314,0.0247524752475248,404,21,106.2,0,0.0005354478157817586
202222,0.0166919575113809,659,24,91.2,0,0.007340963616980005
788342,0.0188323917137476,531,36,88.8,0,0.010274501118050134
80026,0.0206896551724138,435,37,98.4,0,0.026682134274068518
557245,0.0211640211640212,567,23,59.4,0,0.0006117215942735267
263431,0.00922266139657444,759,26,49.1,0,0.00039000896146070967
469493,0.0206185567010309,485,29,64.0,0,0.01182051451047984
402308,0.0252631578947368,475,16,51.6,0,0.0007344498950886798
752994,0.0189274447949527,634,17,92.3,0,0.00024364011577278228
494820,0.0182724252491694,602,33,52.3,0,0.0017119383906454232
638566,0.0188679245283019,530,33,72.0,0,0.002774799473432075
69844,0.0210325047801147,523,22,51.3,0,0.0003668893815951322
785201,0.0197368421052632,608,29,74.8,0,0.012527734276071734
721981,0.021558872305141003,603,26,60.5,0,0.06383952578040021
528662,0.0157977883096366,633,34,46.4,0,0.0018939448794063906
72718,0.0189873417721519,474,31,81.5,0,0.0030956135305756664
355325,0.017741935483871003,620,36,47.9,0,0.0034235227280820344
106055,0.0256410256410256,507,35,39.7,0,0.12744399182144583
468189,0.0176678445229682,566,31,59.4,0,0.0028350452323839237
364049,0.0100755667506297,794,20,72.1,0,9.098069041375373e-05
611089,0.0207253886010363,386,23,94.7,0,0.0003017103733831751
27729,0.0179372197309417,446,55,90.3,0,0.005153936407879345
397293,0.0144,625,25,68.5,0,0.0031933332583689413
566847,0.0153609831029186,651,20,69.9,0,0.00015093819272057093
992350,0.0197841726618705,556,31,79.3,0,0.016138567640289637
356090,0.016,625,23,71.4,0,0.00013913654369099507
350736,0.0106571936056838,563,23,54.7,0,4.2280409058926646e-05
82078,0.0308988764044944,356,28,74.7,1,0.14053002409001938
522047,0.026378896882494,417,16,70.2,0,0.00039214602709446205
452033,0.0224489795918367,490,39,79.5,0,0.037057331775752746
81866,0.0276381909547739,398,26,36.3,0,0.034328715594720324
770651,0.012216404886562,573,13,51.8,0,4.2280409058926646e-05
618945,0.0177777777777778,450,32,69.2,0,0.002076082129994553
705303,0.0109034267912773,642,32,49.1,0,0.00039000896146070967
447520,0.0319148936170213,470,19,64.2,0,0.00012263371288961047
658724,0.0263736263736264,455,33,54.9,0,0.05885356568914146
621865,0.0168918918918919,592,25,73.4,0,0.0031933332583689413
615342,0.0214521452145215,606,40,59.2,0,0.12311679142595637
115792,0.0156555772994129,511,27,69.1,0,0.002548443069872552
78962,0.0218253968253968,504,25,71.2,0,0.022422133167362
108260,0.0144927536231884,483,38,55.2,0,0.0005935173765217826
151157,0.0143884892086331,556,29,103.7,0,0.0027242925129195884
652055,0.0197802197802198,455,39,81.0,0,0.006546390730640283
686272,0.0139372822299652,574,16,55.0,0,0.0002846744037736524
896109,0.0153256704980843,522,25,74.1,0,0.002548443069872552
768645,0.0190839694656489,524,15,61.4,0,0.00011879777165098521
994311,0.0124653739612188,722,22,67.3,0,9.098069041375373e-05
755829,0.0137404580152672,655,20,87.1,0,0.00011710979813083668
444427,0.0201342281879195,447,34,71.4,0,0.012294060967345293
829679,0.0291479820627803,446,13,45.3,0,0.00020867525771009566
477536,0.0135823429541596,589,41,66.9,0,0.0019880804961539653
613118,0.0202247191011236,445,18,89.9,0,0.00038456265785930677
624650,0.0158730158730159,567,41,105.0,0,0.005143821696692818
819393,0.0156985871271586,637,17,95.0,0,0.00024364011577278228
604943,0.0177865612648221,506,34,100.8,0,0.0038914573031574597
786221,0.0218687872763419,503,38,76.2,0,0.0431172976906638
599249,0.022271714922048998,449,13,58.4,0,0.00013303509721304153
350264,0.0287253141831239,557,37,74.8,1,0.6671500202732129
744181,0.0184162062615101,543,26,105.4,0,0.010112581258095258
817375,0.0184873949579832,595,24,68.5,0,0.004652909122145242
484926,0.0075642965204236,661,17,87.0,0,0.00011710979813083668
111260,0.0144628099173554,484,28,75.9,0,0.002993973864053462
935964,0.0184162062615101,543,17,98.7,0,0.0002218056932265352
460216,0.0232558139534884,559,30,79.0,0,0.10716379043472135
31493,0.0328467153284672,274,29,99.3,1,0.5222291346245552
358272,0.030690537084398995,391,20,100.6,0,0.00016499338592628415
21849,0.0123456790123457,648,25,67.6,0,0.0006725400450418382
272719,0.0234042553191489,470,7,62.5,0,0.0001929765472416997
382684,0.0120845921450151,662,26,100.1,0,0.0005078448201388392
801501,0.0150214592274678,466,15,67.0,0,9.673460267413804e-05
605614,0.00906344410876133,662,21,73.6,0,9.098069041375373e-05
956148,0.0394736842105263,304,21,73.4,0,4.259492671911754e-05
958209,0.0155038759689922,387,15,77.3,0,9.531100532767229e-05
305536,0.0229357798165138,436,17,83.1,0,0.0002529596673599671
50476,0.0216535433070866,508,19,53.8,0,0.0003668893815951322
310041,0.0225988700564972,531,19,56.5,0,0.00031057654486349006
475314,0.0282608695652174,460,35,95.1,0,0.3911721383613047
690690,0.0201465201465201,546,22,84.4,0,0.0004927552035432029
494258,0.0163132137030995,613,25,53.0,0,0.0017119383906454232
373786,0.014344262295082,488,29,74.4,0,0.0026850137555811475
853836,0.0174050632911392,632,8,71.9,0,0.00013913654369099507
221319,0.019434628975265,566,21,75.8,0,0.00017018431842736104
959660,0.0216450216450216,462,31,86.6,0,0.02150786363479664
858792,0.0268292682926829,410,37,93.4,1,0.17187676060066617
954991,0.0124688279301746,401,21,88.0,0,0.00022710299238429648
597790,0.0132450331125828,604,20,80.4,0,0.00010566561245028715
618603,0.0264650283553875,529,31,98.6,0,0.4035335481244142
991275,0.0215686274509804,510,25,56.2,0,0.010857623970887291
770855,0.0162866449511401,614,18,82.1,0,0.00017529897985685668
695929,0.0162037037037037,432,38,75.1,0,0.0017572808887989489
134829,0.0182481751824818,548,37,60.0,0,0.002778262319453212
836012,0.00529100529100529,567,26,82.6,0,0.0006152451696895002
414860,0.0121703853955375,493,28,89.2,0,0.001052234901401745
901327,0.0157170923379175,509,19,63.8,0,0.00011879777165098521
863963,0.0269151138716356,483,31,93.3,0,0.21706105019807384
197437,0.024390243902439,410,21,93.2,0,0.00030886869695845965
388952,0.0299625468164794,267,30,45.8,0,0.015631215598605735
357068,0.0337423312883436,326,27,88.6,0,0.28541883736048573
972657,0.0249433106575964,441,40,81.0,0,0.1334296152095839
84956,0.0130208333333333,384,26,50.2,0,0.00045475002627568017
222425,0.018058690744921002,443,15,54.2,0,8.165234808119566e-05
247091,0.0134453781512605,595,32,48.1,0,0.00035952142029432654
394090,0.0289389067524116,311,29,92.0,0,0.05439679757285105
420502,0.0197530864197531,405,30,79.3,0,0.008297882352764336
419891,0.0158102766798419,506,30,65.2,0,0.002548443069872552
81705,0.0236559139784946,465,14,70.7,0,0.0002638345514638768
167612,0.0256410256410256,468,21,91.5,0,0.0006779832747401348
697386,0.0355029585798817,338,18,80.9,0,3.101705509326306e-05
16079,0.0285714285714286,350,11,77.2,0,3.0902502027836535e-05
530437,0.0247191011235955,445,31,44.3,0,0.00890744471366589
392439,0.0286885245901639,488,30,69.8,1,0.32973338383564516
178393,0.0176817288801572,509,33,89.5,0,0.011405929786850367
377543,0.0185185185185185,432,25,83.3,0,0.002938010779752212
853949,0.0128,625,29,45.6,0,0.00035952142029432654
96304,0.0191570881226054,522,34,111.0,0,0.0115881726558677
970240,0.0269709543568465,482,17,86.3,0,0.0010330795683124842
799661,0.0168067226890756,595,35,58.1,0,0.0027251106069841706
237864,0.0120481927710843,498,36,102.7,0,0.0005917515883218459
408952,0.0185873605947955,538,24,71.3,0,0.003714357521347276
817017,0.026431718061674,454,31,53.3,0,0.05885356568914146
749097,0.0164271047227926,487,28,133.5,0,0.0016545565607739283
413266,0.0303951367781155,329,40,76.1,0,0.26386414370456207
869622,0.0168067226890756,595,24,46.5,0,0.0024961090831915013
138842,0.0168855534709193,533,16,54.6,0,0.00010027591063837573
338006,0.0162454873646209,554,24,85.7,0,0.004136930628646904
588278,0.0156599552572707,447,35,86.1,0,0.0032635083918493954
872332,0.0250521920668058,479,32,51.0,0,0.01874193337295222
789574,0.0248138957816377,403,26,91.8,0,0.025309137702420003
298175,0.0113821138211382,615,24,84.0,0,0.0010292493585738983
410776,0.0204081632653061,441,31,88.1,0,0.019942622056121562
404721,0.0159362549800797,502,34,79.3,0,0.003631460324293929
897008,0.0192644483362522,571,31,77.2,0,0.005991252519140108
133525,0.0284552845528455,246,29,61.7,0,0.012925507349972222
360250,0.0134615384615385,520,25,45.2,0,0.0001635114275859836
962000,0.0179856115107914,556,36,60.0,0,0.002778262319453212
915690,0.0263157894736842,418,34,84.7,0,0.12204462157387311
304524,0.0211538461538462,520,15,38.2,0,0.0004464018428323601
670823,0.0212765957446809,611,24,63.4,0,0.058894395507834034
94311,0.0217821782178218,505,30,80.3,0,0.045562166457057025
955979,0.011441647597254,437,11,55.2,0,4.788764922733523e-05
998211,0.0233009708737864,515,15,65.1,0,0.00047315499913954225
849886,0.0308483290488432,389,26,80.8,0,0.31984851144629717
160179,0.0230179028132992,391,29,59.4,0,0.020335990738020806
245427,0.0215633423180593,371,21,53.5,0,8.990781249445005e-05
768325,0.0202020202020202,594,23,42.5,0,0.0004488324169784417
649617,0.0129390018484288,541,32,62.0,0,0.0004945181777007287
82054,0.0125523012552301,478,43,32.8,0,7.627509794201605e-05
388142,0.0186915887850467,428,24,80.6,0,0.004582755130104507
623958,0.0227272727272727,440,29,59.4,0,0.027760413888456514
879553,0.0268199233716475,522,16,31.6,0,0.001508206982488587
27023,0.016260162601626,738,20,40.2,0,0.00018768325237030072
88505,0.0186915887850467,428,21,44.7,0,8.392092969471989e-05
567841,0.0208667736757624,623,29,79.4,0,0.07639990413378536
209478,0.0212314225053079,471,18,67.8,0,0.00021572996291947978
49419,0.0163934426229508,488,18,32.1,0,4.939346002339706e-05
135108,0.0238095238095238,462,25,64.5,0,0.029304230390491372
267083,0.0316091954022989,348,25,87.1,0,0.10983661941972847
994159,0.0200400801603206,499,25,54.7,0,0.002380783005985219
198576,0.01931330472103,466,24,42.4,0,0.0014453646559485383
977312,0.0242825607064018,453,32,88.6,0,0.07749510068603106
462585,0.0246305418719212,406,21,60.2,0,0.0002354223481500266
949414,0.0216110019646365,509,34,129.1,0,0.10201421675884033
841540,0.0171875,640,7,88.0,0,0.00019428338914884966
564087,0.0352941176470588,255,24,94.7,0,0.40476198427255533
186302,0.0193798449612403,516,22,73.4,0,0.00016665369771058416
765608,0.0169230769230769,650,29,21.1,0,0.0013281428097575646
796837,0.0226628895184136,353,34,79.2,0,0.017276992441009883
468293,0.0120481927710843,664,41,88.0,0,0.002371638979241533
685507,0.0204841713221601,537,33,70.1,0,0.026349878453979063
238886,0.0174291938997821,459,30,104.3,0,0.0022198145230865585
678545,0.0167427701674277,657,18,62.9,0,0.00015093819272057093
987251,0.0212765957446809,376,5,72.1,0,0.00014335233786771053
131615,0.0168269230769231,416,25,63.1,0,0.0019256928194198036
577591,0.0375722543352601,346,41,55.7,0,0.4144291243146491
384812,0.0202429149797571,494,27,106.8,0,0.0744574122003322
745773,0.0148026315789474,608,34,40.7,0,0.0018939448794063906
218918,0.0284237726098191,387,15,67.0,0,9.0959182556277e-05
832883,0.03125,416,33,58.0,0,0.38576676966034373
401107,0.0147058823529412,544,33,94.2,0,0.004999530137352577
621489,0.0158478605388273,631,35,88.9,0,0.011536905215947172
843122,0.017825311942959,561,51,115.3,0,0.006559208616320382
282758,0.0267558528428094,299,28,71.7,0,0.013412058803747304
167803,0.0203562340966921,393,27,62.5,0,0.009345641805902218
804687,0.020671834625323002,387,31,79.0,0,0.014067166067499798
724797,0.0118168389955687,677,47,54.7,0,0.000863767618304694
127981,0.0253807106598985,394,27,88.2,0,0.049784500359853975
661467,0.0162866449511401,614,31,97.6,0,0.005042440920972599
133151,0.0294840294840295,407,20,81.8,0,9.383221566575573e-05
221830,0.0208333333333333,384,32,52.9,0,0.002020766415839251
83718,0.0120274914089347,582,28,62.9,0,0.0006199803555472091
337480,0.0232558139534884,301,24,84.5,0,0.010326758804054514
30556,0.0177705977382876,619,22,64.3,0,0.00013913654369099507
689258,0.0230607966457023,477,34,41.5,0,0.007220911387234616
48828,0.0217983651226158,367,16,62.8,0,0.00014335233786771053
346802,0.0204081632653061,392,38,76.2,0,0.013779879521161088
214777,0.0214132762312634,467,24,49.9,0,0.0029177210967264436
23015,0.0135658914728682,516,24,68.4,0,0.000721440232267496
12911,0.0152284263959391,591,11,83.6,0,0.00017529897985685668
212608,0.00977198697068404,614,31,66.3,0,0.0006199803555472091
502387,0.012448132780083,482,9,57.6,0,5.4480725430785084e-05
301834,0.0190114068441065,526,3,62.6,0,0.00011879777165098521
467488,0.0199667221297837,601,29,54.2,0,0.005746034743421737
934926,0.0210526315789474,475,21,94.9,0,0.0003563495435804843
213052,0.0190023752969121,421,31,81.7,0,0.00314511640736766
128106,0.0291970802919708,411,34,73.0,0,0.22852308430471427
444087,0.0155945419103314,513,22,48.8,0,8.422752192307299e-05
301171,0.0193423597678917,517,21,58.4,0,0.00010276909805348321
973633,0.0118043844856661,593,24,64.3,0,0.000904421778865295
460382,0.0242130750605327,413,13,61.8,0,0.00021604904951711215
116707,0.0269151138716356,483,15,47.1,0,0.0010143493932958233
217776,0.0167910447761194,536,37,73.1,0,0.002497386114036706
44041,0.0261682242990654,535,17,49.4,0,0.0021084976563049574
558650,0.0192678227360308,519,24,69.0,0,0.008539129240754437
654119,0.0158102766798419,506,20,58.3,0,7.325679543204188e-05
900464,0.0287958115183246,382,17,73.6,0,9.0959182556277e-05
422464,0.0158311345646438,379,32,66.2,0,0.0022454842022022184
178442,0.0249554367201426,561,38,41.0,0,0.0936748350401726
694621,0.0166358595194085,541,29,91.1,0,0.004592525406472426
190167,0.0325732899022801,307,25,57.5,0,0.16649311670084532
812088,0.0196374622356495,662,12,59.6,0,0.0003044609074215581
516891,0.0147540983606557,610,34,76.6,0,0.004086247852926536
898213,0.014760147601476004,542,14,76.4,0,0.00011879777165098521
261405,0.02,450,26,123.0,0,0.0179264676017298
80009,0.0156555772994129,511,27,42.5,0,0.0007791694640406967
457645,0.0265848670756646,489,14,70.6,0,0.0009778859899405167
84748,0.0107296137339056,466,29,100.6,0,0.0005634242000935679
558990,0.0291005291005291,378,17,52.8,0,6.92528330226982e-05
405578,0.0234192037470726,427,21,80.4,0,0.0003095129815489641
874321,0.0209059233449477,574,29,41.9,0,0.007520698515723408
756687,0.0175054704595186,457,18,73.5,0,9.673460267413804e-05
458852,0.0336322869955157,446,36,78.0,1,0.9345734424913791
360070,0.0165745856353591,543,23,67.6,0,0.00011879777165098521
936506,0.0173913043478261,575,32,58.9,0,0.002007216379631241
853189,0.0258823529411765,425,27,92.1,0,0.14909007497381874
68343,0.0277777777777778,432,31,61.0,1,0.30504872172910236
97132,0.0237580993520518,463,34,78.2,1,0.09441288091668024
611988,0.0294117647058824,306,27,22.8,0,0.010632155115208666
771689,0.0195694716242661,511,40,105.9,0,0.017615926085873028
867323,0.0177215189873418,395,18,77.5,0,9.195986745993227e-05
402840,0.0172413793103448,638,30,54.7,0,0.0017119383906454232
949163,0.0236220472440945,508,27,62.4,0,0.08489268717659497
237768,0.0225,400,39,84.9,0,0.047486632363827753
118091,0.0160142348754448,562,23,122.3,0,0.0001176892726682313
183868,0.014760147601476004,542,27,60.2,0,0.0027763832877341446
778292,0.0188034188034188,585,29,74.9,0,0.0031933332583689413
761452,0.0182119205298013,604,20,54.1,0,0.00017300905496418865
118121,0.019559902200488997,409,38,81.1,0,0.006074147792478909
562080,0.0198198198198198,555,18,71.7,0,0.0002245762392914637
650697,0.0145454545454545,550,29,51.5,0,0.0009471409035263218
791752,0.0252918287937743,514,19,62.3,0,0.0017310774874008561
2007,0.0184563758389262,596,17,55.6,0,0.00017300905496418865
343527,0.0315186246418338,349,28,54.7,1,0.06251533427724329
671809,0.015358361774744,586,30,32.0,0,0.0012244098725890315
671887,0.0263157894736842,418,31,90.9,0,0.11720906217035731
230300,0.0178571428571429,448,24,55.7,0,0.001101848536860922
921284,0.0213270142180095,422,15,70.2,0,0.0002639621589985079
656465,0.0145985401459854,548,22,41.1,0,8.601206359800311e-05
813262,0.0253164556962025,474,26,75.3,0,0.08626691571824595
385378,0.0190274841437632,473,23,97.3,0,0.00015224060317365902
256519,0.0195035460992908,564,13,89.0,0,0.00045817799016005767
722020,0.0154738878143133,517,28,122.0,0,0.002391243311440859
73188,0.0209580838323353,334,25,52.2,0,0.0005939501480471826
620220,0.0320197044334975,406,26,62.8,1,0.4263289512222888
427486,0.0212765957446809,517,23,41.4,0,0.00030818470759507165
497721,0.0224438902743142,401,29,52.3,0,0.0024359649824869704
216760,0.0133630289532294,449,37,82.1,0,0.00043991486907926197
707137,0.016793893129771004,655,13,50.0,0,0.00018768325237030072
297211,0.0200927357032458,647,15,82.4,0,0.00037086914865881753
978269,0.0215439856373429,557,25,71.7,0,0.0309056616579724
328390,0.0250521920668058,479,27,51.1,0,0.01786175387624208
795368,0.0221606648199446,361,23,60.4,0,0.00015620788018217942
426791,0.0239410681399632,543,27,78.4,1,0.16715113054232486
481660,0.0106060606060606,660,36,80.0,0,0.0019531716511655257
73643,0.0150375939849624,532,30,87.4,0,0.003438460724749736
39992,0.0291545189504373,343,25,76.4,0,0.025302163065898504
330543,0.0248868778280543,442,31,40.9,0,0.020169662768166684
601020,0.0174291938997821,459,29,83.9,0,0.002938010779752212
769881,0.0173410404624277,346,30,103.3,0,0.001011095516930377
555270,0.0287206266318538,383,22,95.1,0,0.00010437094715568296
889900,0.0492610837438424,203,20,84.4,0,7.4051013266985485e-06
565285,0.011400651465797999,614,26,89.1,0,0.0009375073933552736
216203,0.0140562248995984,498,35,68.5,0,0.005084863978579329
597406,0.0198675496688742,453,23,72.7,0,0.00013570391353831039
115876,0.026694045174537998,487,28,44.8,1,0.07723726422497876
981380,0.0203252032520325,492,37,49.8,0,0.002240022604778851
947900,0.0215982721382289,463,22,59.5,0,0.00023507465551839233
197712,0.0359712230215827,278,31,26.7,0,0.07070714245781619
841919,0.014018691588784998,642,36,92.9,0,0.023437905204086874
175363,0.0152565880721221,721,22,74.1,0,0.00015093819272057093
145916,0.0138888888888889,576,30,47.7,0,0.0016980110216854257
531039,0.0128913443830571,543,27,95.2,0,0.0008926409042067068
290933,0.0210526315789474,380,19,56.5,0,8.839923179652173e-05
854489,0.0147420147420147,407,8,34.5,0,0.0001718433484047784
615539,0.0185185185185185,648,17,27.9,0,0.00013417617636099526
871583,0.0156862745098039,510,35,57.6,0,0.0017402231015126105
963440,0.0249307479224377,361,27,53.0,0,0.005248108362609697
772250,0.0113798008534851,703,28,74.6,0,0.0006725400450418382
878679,0.0166163141993958,662,26,64.4,0,0.0034632964685557773
676443,0.0317919075144509,346,18,52.4,0,2.7023796426573696e-05
449005,0.0203703703703704,540,21,68.0,0,0.00035118518883131826
987476,0.0375722543352601,346,18,58.7,0,2.5695148860702116e-05
661353,0.019434628975265,566,32,60.0,0,0.0075586574772616676
185075,0.0141287284144427,637,32,73.6,0,0.005443859544106037
405135,0.0244360902255639,532,35,82.5,0,0.1816083681822551
891163,0.0219512195121951,410,20,65.3,0,0.00021389931101742365
475363,0.0146443514644351,478,32,64.4,0,0.0035068111998409423
485199,0.0293453724604966,443,36,95.1,1,0.6632982568289368
343028,0.0170357751277683,587,37,80.3,0,0.010004804898291288
306249,0.0191637630662021,574,29,45.7,0,0.0009944939653958123
560142,0.0234113712374582,598,23,76.5,0,0.0007739774326575012
885177,0.0216450216450216,462,24,81.9,0,0.01944673060966619
300119,0.0263157894736842,456,21,51.4,0,0.0007890678041033058
132988,0.0364583333333333,384,21,91.7,0,5.278166735579245e-05
76938,0.0198863636363636,352,17,93.1,0,7.52964811857421e-05
991128,0.0232018561484919,431,16,69.2,0,0.0002300635452924402
144342,0.0311004784688995,418,34,88.8,1,0.6226088526862322
87297,0.0159090909090909,440,41,68.1,0,0.0017572808887989489
419377,0.0114942528735632,522,29,55.8,0,0.0001946633264309995
279521,0.0196078431372549,510,23,73.6,0,0.00021991745938310401
853724,0.0123456790123457,486,35,90.6,0,0.001188623074117363
378736,0.0234042553191489,470,25,64.7,0,0.021602528493343535
878025,0.0161030595813204,621,17,59.9,0,0.0001516140795974034
154469,0.0222222222222222,495,14,11.4,0,0.0002110145303010665
792845,0.015600624024960999,641,42,65.7,0,0.010542167543832552
820742,0.023121387283237003,519,9,80.4,0,0.0006812363859513789
145400,0.0236220472440945,508,29,100.5,1,0.217892487550224
689035,0.017741935483871003,620,17,69.4,0,0.00013913654369099507
826949,0.0136986301369863,584,34,57.6,0,0.0005288755108551881
508969,0.0249221183800623,321,14,70.7,0,4.792851001191741e-05
